datetime,date,hour,wind_speed_ms,wind_direction_deg,wind_vx,wind_vy
2025-10-30 20:00:00,2025-10-30,20,3.18,132.3,2.3520268820319785,-2.1401797929610797
2025-10-30 21:00:00,2025-10-30,21,3.34,134.9,2.365855057999926,-2.3576110460667943
2025-10-30 22:00:00,2025-10-30,22,3.71,140.3,2.3698286029828664,-2.8544723492239816
2025-10-30 23:00:00,2025-10-30,23,3.88,148.5,2.0272944310978818,-3.3082438376938774
2025-10-31 00:00:00,2025-10-31,0,3.97,156.5,1.5830338036332272,-3.6407284953089425
2025-10-31 01:00:00,2025-10-31,1,3.9,163.8,1.0880653135529934,-3.745145374140078
2025-10-31 02:00:00,2025-10-31,2,3.59,168.1,0.7402730255739006,-3.5128472565153843
2025-10-31 03:00:00,2025-10-31,3,3.64,170.7,0.5882379088162355,-3.5921548077207786
2025-10-31 04:00:00,2025-10-31,4,3.85,171.6,0.562419659965286,-3.8086984819075047
2025-10-31 05:00:00,2025-10-31,5,4.23,173.3,0.49351721793017916,-4.201111847547796
2025-10-31 06:00:00,2025-10-31,6,4.37,176.1,0.2972268202071359,-4.359880298511595
2025-10-31 07:00:00,2025-10-31,7,4.77,178.3,0.14150798428597855,-4.7679005327694615
2025-10-31 08:00:00,2025-10-31,8,5.2,179.6,0.03630255354940076,-5.1998732796680525
2025-10-31 09:00:00,2025-10-31,9,5.89,185.7,-0.5849933259900332,-5.860877307071623
2025-10-31 10:00:00,2025-10-31,10,6.53,189.3,-1.0552729518049482,-6.444167828136451
2025-10-31 11:00:00,2025-10-31,11,6.74,191.7,-1.3667863707028916,-6.599961743590702
2025-10-31 12:00:00,2025-10-31,12,6.79,194.9,-1.745931665520388,-6.561693578591826
2025-10-31 13:00:00,2025-10-31,13,6.52,196.9,-1.895378302260607,-6.238424568055599
2025-10-31 14:00:00,2025-10-31,14,5.98,197.0,-1.748382794241966,-5.718702440658952
2025-10-31 15:00:00,2025-10-31,15,5.31,194.2,-1.3025822190164391,-5.147754807943188
2025-10-31 16:00:00,2025-10-31,16,4.49,188.3,-0.6481593424943706,-4.442970792919673
2025-10-31 17:00:00,2025-10-31,17,3.89,182.5,-0.16967941685115637,-3.886297581953427
2025-10-31 18:00:00,2025-10-31,18,4.15,185.4,-0.3905495002718354,-4.131582153102783
2025-10-31 19:00:00,2025-10-31,19,4.33,194.0,-1.0475218079465602,-4.201380494775065
2025-10-31 20:00:00,2025-10-31,20,4.05,206.4,-1.8007724756989565,-3.6276326289696215
2025-10-31 21:00:00,2025-10-31,21,4.12,224.8,-2.9030929450500103,-2.923431434530466
2025-10-31 22:00:00,2025-10-31,22,3.74,241.0,-3.271077704701341,-1.8131879797213
2025-10-31 23:00:00,2025-10-31,23,3.47,257.4,-3.386431163927453,-0.756957047646005
